POP_RHS_TRACE itr t a p_a REAL_Raa_RMRT IMAG_Raa_RMRT REAL_dp_a_HEOM IMAG_dp_a_HEOM REAL_R_minus_dp IMAG_R_minus_dp
POP_RHS_TRACE 198 1.9700000000e+00 1 +2.901018990000e-01 +1.570829676557e-01 +0.000000000000e+00 +1.420541150000e-01 +0.000000000000e+00 +1.502885265573e-02 +0.000000000000e+00
POP_RHS_TRACE 198 1.9700000000e+00 2 +7.098981010000e-01 -1.570829676557e-01 -1.084202172486e-21 -1.420541150000e-01 +0.000000000000e+00 -1.502885265573e-02 -1.084202172486e-21
POP_RHS_TRACE 199 1.9800000000e+00 1 +2.915223650000e-01 +1.571738080893e-01 -3.469446951954e-20 +1.420317390000e-01 +0.000000000000e+00 +1.514206908927e-02 -3.469446951954e-20
POP_RHS_TRACE 199 1.9800000000e+00 2 +7.084776350000e-01 -1.571738080893e-01 +3.469446951954e-20 -1.420317390000e-01 +0.000000000000e+00 -1.514206908927e-02 +3.469446951954e-20
POP_RHS_TRACE 200 1.9900000000e+00 1 +2.929425340000e-01 +1.572472257551e-01 +3.469446951954e-20 +1.419948580000e-01 +0.000000000000e+00 +1.525236775505e-02 +3.469446951954e-20
POP_RHS_TRACE 200 1.9900000000e+00 2 +7.070574660000e-01 -1.572472257551e-01 +4.336808689942e-21 -1.419948580000e-01 +0.000000000000e+00 -1.525236775505e-02 +4.336808689942e-21
POP_RHS_TRACE 201 2.0000000000e+00 1 +2.943622620000e-01 +1.573034827559e-01 +6.938893903907e-20 +1.419435620000e-01 +0.000000000000e+00 +1.535992075593e-02 +6.938893903907e-20
POP_RHS_TRACE 201 2.0000000000e+00 2 +7.056377380000e-01 -1.573034827559e-01 -4.987329993433e-20 -1.419435620000e-01 +0.000000000000e+00 -1.535992075593e-02 -4.987329993433e-20
POP_RHS_TRACE 202 2.0100000000e+00 2 +7.042185950000e-01 -1.573432060099e-01 +1.029992063861e-19 -1.418779440000e-01 +0.000000000000e+00 -1.546526200993e-02 +1.029992063861e-19
POP_RHS_TRACE 202 2.0100000000e+00 1 +2.957814050000e-01 +1.573432060099e-01 -1.040834085586e-19 +1.418779440000e-01 +0.000000000000e+00 +1.546526200993e-02 -1.040834085586e-19
POP_RHS_TRACE 203 2.0200000000e+00 1 +2.971998210000e-01 +1.573672400903e-01 +5.204170427930e-20 +1.417981010000e-01 +0.000000000000e+00 +1.556913909033e-02 +5.204170427930e-20
POP_RHS_TRACE 203 2.0200000000e+00 2 +7.028001790000e-01 -1.573672400903e-01 -5.204170427930e-20 -1.417981010000e-01 +0.000000000000e+00 -1.556913909033e-02 -5.204170427930e-20
POP_RHS_TRACE 204 2.0300000000e+00 2 +7.013826330000e-01 -1.573764579233e-01 -1.387778780781e-19 -1.417041310000e-01 +0.000000000000e+00 -1.567232692332e-02 -1.387778780781e-19
POP_RHS_TRACE 204 2.0300000000e+00 1 +2.986173670000e-01 +1.573764579233e-01 +1.040834085586e-19 +1.417041310000e-01 +0.000000000000e+00 +1.567232692332e-02 +1.040834085586e-19
POP_RHS_TRACE 205 2.0400000000e+00 2 +6.999660970000e-01 -1.573715700752e-01 +1.301042606983e-19 -1.415961370000e-01 +0.000000000000e+00 -1.577543307519e-02 +1.301042606983e-19
POP_RHS_TRACE 205 2.0400000000e+00 1 +3.000339030000e-01 +1.573715700752e-01 -5.204170427930e-20 +1.415961370000e-01 +0.000000000000e+00 +1.577543307519e-02 -5.204170427930e-20
POP_RHS_TRACE 206 2.0500000000e+00 1 +3.014492900000e-01 +1.573529815805e-01 +0.000000000000e+00 +1.414742240000e-01 +0.000000000000e+00 +1.587875758049e-02 +0.000000000000e+00
POP_RHS_TRACE 206 2.0500000000e+00 2 +6.985507100000e-01 -1.573529815805e-01 +1.734723475977e-20 -1.414742240000e-01 +0.000000000000e+00 -1.587875758049e-02 +1.734723475977e-20
POP_RHS_TRACE 207 2.0600000000e+00 1 +3.028633880000e-01 +1.573207284627e-01 -1.040834085586e-19 +1.413385000000e-01 +0.000000000000e+00 +1.598222846272e-02 -1.040834085586e-19
POP_RHS_TRACE 207 2.0600000000e+00 2 +6.971366120000e-01 -1.573207284627e-01 +8.673617379884e-20 -1.413385000000e-01 +0.000000000000e+00 -1.598222846272e-02 +8.673617379884e-20
POP_RHS_TRACE 208 2.0700000000e+00 1 +3.042760600000e-01 +1.572745045129e-01 -3.469446951954e-20 +1.411890760000e-01 +0.000000000000e+00 +1.608542851287e-02 -3.469446951954e-20
POP_RHS_TRACE 208 2.0700000000e+00 2 +6.957239400000e-01 -1.572745045129e-01 +1.734723475977e-20 -1.411890760000e-01 +0.000000000000e+00 -1.608542851287e-02 +1.734723475977e-20
POP_RHS_TRACE 209 2.0800000000e+00 1 +3.056871690000e-01 +1.572137706358e-01 -1.040834085586e-19 +1.410260630000e-01 +0.000000000000e+00 +1.618770763583e-02 -1.040834085586e-19
POP_RHS_TRACE 209 2.0800000000e+00 2 +6.943128310000e-01 -1.572137706358e-01 +8.782037597133e-20 -1.410260630000e-01 +0.000000000000e+00 -1.618770763583e-02 +8.782037597133e-20
POP_RHS_TRACE 210 2.0900000000e+00 1 +3.070965810000e-01 +1.571379117704e-01 +1.040834085586e-19 +1.408495790000e-01 +0.000000000000e+00 +1.628833277041e-02 +1.040834085586e-19
POP_RHS_TRACE 210 2.0900000000e+00 2 +6.929034190000e-01 -1.571379117704e-01 -6.830473686659e-20 -1.408495790000e-01 +0.000000000000e+00 -1.628833277041e-02 -6.830473686659e-20
POP_RHS_TRACE 211 2.1000000000e+00 2 +6.914958390000e-01 -1.570464108373e-01 +5.204170427930e-20 -1.406597410000e-01 +0.000000000000e+00 -1.638666983726e-02 +5.204170427930e-20
POP_RHS_TRACE 211 2.1000000000e+00 1 +3.085041610000e-01 +1.570464108373e-01 -5.204170427930e-20 +1.406597410000e-01 +0.000000000000e+00 +1.638666983726e-02 -5.204170427930e-20
POP_RHS_TRACE 212 2.1100000000e+00 2 +6.900902240000e-01 -1.569389896803e-01 -5.095750210682e-20 -1.404566710000e-01 +0.000000000000e+00 -1.648231868032e-02 -5.095750210682e-20
POP_RHS_TRACE 212 2.1100000000e+00 1 +3.099097760000e-01 +1.569389896803e-01 +5.204170427930e-20 +1.404566710000e-01 +0.000000000000e+00 +1.648231868032e-02 +5.204170427930e-20
POP_RHS_TRACE 213 2.1200000000e+00 1 +3.113132940000e-01 +1.568156891620e-01 +3.469446951954e-20 +1.402404900000e-01 +0.000000000000e+00 +1.657519916197e-02 +3.469446951954e-20
POP_RHS_TRACE 213 2.1200000000e+00 2 +6.886867060000e-01 -1.568156891620e-01 -3.469446951954e-20 -1.402404900000e-01 +0.000000000000e+00 -1.657519916197e-02 -3.469446951954e-20
POP_RHS_TRACE 214 2.1300000000e+00 1 +3.127145860000e-01 +1.566768713897e-01 +5.204170427930e-20 +1.400113250000e-01 +0.000000000000e+00 +1.666554638970e-02 +5.204170427930e-20
POP_RHS_TRACE 214 2.1300000000e+00 2 +6.872854140000e-01 -1.566768713897e-01 -5.204170427930e-20 -1.400113250000e-01 +0.000000000000e+00 -1.666554638970e-02 -5.204170427930e-20
POP_RHS_TRACE 215 2.1400000000e+00 1 +3.141135210000e-01 +1.565231452643e-01 +1.040834085586e-19 +1.397693040000e-01 +0.000000000000e+00 +1.675384126433e-02 +1.040834085586e-19
POP_RHS_TRACE 215 2.1400000000e+00 2 +6.858864790000e-01 -1.565231452643e-01 -1.095044194210e-19 -1.397693040000e-01 +0.000000000000e+00 -1.675384126433e-02 -1.095044194210e-19
POP_RHS_TRACE 216 2.1500000000e+00 1 +3.155099720000e-01 +1.563552395739e-01 -1.734723475977e-20 +1.395145560000e-01 +0.000000000000e+00 +1.684068357387e-02 -1.734723475977e-20
POP_RHS_TRACE 216 2.1500000000e+00 2 +6.844900280000e-01 -1.563552395739e-01 +3.469446951954e-20 -1.395145560000e-01 +0.000000000000e+00 -1.684068357387e-02 +3.469446951954e-20
POP_RHS_TRACE 217 2.1600000000e+00 1 +3.169038120000e-01 +1.561738534736e-01 +1.040834085586e-19 +1.392472140000e-01 +0.000000000000e+00 +1.692663947362e-02 +1.040834085586e-19
POP_RHS_TRACE 217 2.1600000000e+00 2 +6.830961880000e-01 -1.561738534736e-01 -1.029992063861e-19 -1.392472140000e-01 +0.000000000000e+00 -1.692663947362e-02 -1.029992063861e-19
POP_RHS_TRACE 218 2.1700000000e+00 1 +3.182949160000e-01 +1.559795189630e-01 -3.469446951954e-20 +1.389674120000e-01 +0.000000000000e+00 +1.701210696300e-02 -3.469446951954e-20
POP_RHS_TRACE 218 2.1700000000e+00 2 +6.817050840000e-01 -1.559795189630e-01 +1.734723475977e-20 -1.389674120000e-01 +0.000000000000e+00 -1.701210696300e-02 +1.734723475977e-20
POP_RHS_TRACE 219 2.1800000000e+00 1 +3.196831600000e-01 +1.557725130746e-01 -3.469446951954e-20 +1.386752860000e-01 +0.000000000000e+00 +1.709722707457e-02 -3.469446951954e-20
POP_RHS_TRACE 219 2.1800000000e+00 2 +6.803168400000e-01 -1.557725130746e-01 -1.734723475977e-20 -1.386752860000e-01 +0.000000000000e+00 -1.709722707457e-02 -1.734723475977e-20
POP_RHS_TRACE 220 2.1900000000e+00 2 +6.789315780000e-01 -1.555528334399e-01 +2.168404344971e-21 -1.383709760000e-01 +0.000000000000e+00 -1.718185743991e-02 +2.168404344971e-21
POP_RHS_TRACE 220 2.1900000000e+00 1 +3.210684220000e-01 +1.555528334399e-01 +0.000000000000e+00 +1.383709760000e-01 +0.000000000000e+00 +1.718185743991e-02 +0.000000000000e+00
POP_RHS_TRACE 221 2.2000000000e+00 1 +3.224505800000e-01 +1.553202385997e-01 +1.387778780781e-19 +1.380546210000e-01 +0.000000000000e+00 +1.726561759974e-02 +1.387778780781e-19
POP_RHS_TRACE 221 2.2000000000e+00 2 +6.775494200000e-01 -1.553202385997e-01 -1.214306433184e-19 -1.380546210000e-01 +0.000000000000e+00 -1.726561759974e-02 -1.214306433184e-19
POP_RHS_TRACE 222 2.2100000000e+00 1 +3.238295140000e-01 +1.550743476730e-01 -3.469446951954e-20 +1.377263630000e-01 +0.000000000000e+00 +1.734798467297e-02 -3.469446951954e-20
POP_RHS_TRACE 222 2.2100000000e+00 2 +6.761704860000e-01 -1.550743476730e-01 +3.523657060578e-20 -1.377263630000e-01 +0.000000000000e+00 -1.734798467297e-02 +3.523657060578e-20
POP_RHS_TRACE 223 2.2200000000e+00 1 +3.252051070000e-01 +1.548147656813e-01 +1.040834085586e-19 +1.373863470000e-01 +0.000000000000e+00 +1.742841868133e-02 +1.040834085586e-19
POP_RHS_TRACE 223 2.2200000000e+00 2 +6.747948930000e-01 -1.548147656813e-01 -3.469446951954e-20 -1.373863470000e-01 +0.000000000000e+00 -1.742841868133e-02 -3.469446951954e-20
POP_RHS_TRACE 224 2.2300000000e+00 2 +6.734227590000e-01 -1.545412060411e-01 -3.252606517457e-20 -1.370347190000e-01 +0.000000000000e+00 -1.750648704114e-02 -3.252606517457e-20
POP_RHS_TRACE 224 2.2300000000e+00 1 +3.265772410000e-01 +1.545412060411e-01 +3.469446951954e-20 +1.370347190000e-01 +0.000000000000e+00 +1.750648704114e-02 +3.469446951954e-20
POP_RHS_TRACE 225 2.2400000000e+00 2 +6.720541990000e-01 -1.542535855579e-01 -8.673617379884e-20 -1.366716270000e-01 +0.000000000000e+00 -1.758195855792e-02 -8.673617379884e-20
POP_RHS_TRACE 225 2.2400000000e+00 1 +3.279458010000e-01 +1.542535855579e-01 +8.673617379884e-20 +1.366716270000e-01 +0.000000000000e+00 +1.758195855792e-02 +8.673617379884e-20
POP_RHS_TRACE 226 2.2500000000e+00 1 +3.293106740000e-01 +1.539520641274e-01 -3.469446951954e-20 +1.362972190000e-01 +0.000000000000e+00 +1.765484512745e-02 -3.469446951954e-20
POP_RHS_TRACE 226 2.2500000000e+00 2 +6.706893260000e-01 -1.539520641274e-01 +5.204170427930e-20 -1.362972190000e-01 +0.000000000000e+00 -1.765484512745e-02 +5.204170427930e-20
POP_RHS_TRACE 227 2.2600000000e+00 2 +6.693282540000e-01 -1.536370288639e-01 +1.051676107311e-19 -1.359116460000e-01 +0.000000000000e+00 -1.772538286388e-02 +1.051676107311e-19
POP_RHS_TRACE 227 2.2600000000e+00 1 +3.306717460000e-01 +1.536370288639e-01 -1.387778780781e-19 +1.359116460000e-01 +0.000000000000e+00 +1.772538286388e-02 -1.387778780781e-19
POP_RHS_TRACE 228 2.2700000000e+00 1 +3.320289070000e-01 +1.533090245127e-01 -6.938893903907e-20 +1.355150620000e-01 +0.000000000000e+00 +1.779396251270e-02 -6.938893903907e-20
POP_RHS_TRACE 228 2.2700000000e+00 2 +6.679710930000e-01 -1.533090245127e-01 +6.938893903907e-20 -1.355150620000e-01 +0.000000000000e+00 -1.779396251270e-02 +6.938893903907e-20
POP_RHS_TRACE 229 2.2800000000e+00 1 +3.333820470000e-01 +1.529686534901e-01 -1.561251128379e-19 +1.351076200000e-01 +0.000000000000e+00 +1.786103349013e-02 -1.561251128379e-19
POP_RHS_TRACE 229 2.2800000000e+00 2 +6.666179530000e-01 -1.529686534901e-01 +1.387778780781e-19 -1.351076200000e-01 +0.000000000000e+00 -1.786103349013e-02 +1.387778780781e-19
POP_RHS_TRACE 230 2.2900000000e+00 1 +3.347310590000e-01 +1.526164651236e-01 +1.734723475977e-20 +1.346894750000e-01 +0.000000000000e+00 +1.792699012362e-02 +1.734723475977e-20
POP_RHS_TRACE 230 2.2900000000e+00 2 +6.652689410000e-01 -1.526164651236e-01 -1.734723475977e-20 -1.346894750000e-01 +0.000000000000e+00 -1.792699012362e-02 -1.734723475977e-20
POP_RHS_TRACE 231 2.3000000000e+00 1 +3.360758370000e-01 +1.522528660013e-01 +3.469446951954e-20 +1.342607840000e-01 +0.000000000000e+00 +1.799208200129e-02 +3.469446951954e-20
POP_RHS_TRACE 231 2.3000000000e+00 2 +6.639241630000e-01 -1.522528660013e-01 -3.469446951954e-20 -1.342607840000e-01 +0.000000000000e+00 -1.799208200129e-02 -3.469446951954e-20
POP_RHS_TRACE 232 2.3100000000e+00 2 +6.625837250000e-01 -1.518780679486e-01 +8.673617379884e-20 -1.338217060000e-01 +0.000000000000e+00 -1.805636194859e-02 +8.673617379884e-20
POP_RHS_TRACE 232 2.3100000000e+00 1 +3.374162750000e-01 +1.518780679486e-01 -8.673617379884e-20 +1.338217060000e-01 +0.000000000000e+00 +1.805636194859e-02 -8.673617379884e-20
POP_RHS_TRACE 233 2.3200000000e+00 1 +3.387522710000e-01 +1.514920825983e-01 -8.673617379884e-20 +1.333724000000e-01 +0.000000000000e+00 +1.811968259829e-02 -8.673617379884e-20
POP_RHS_TRACE 233 2.3200000000e+00 2 +6.612477290000e-01 -1.514920825983e-01 +8.673617379884e-20 -1.333724000000e-01 +0.000000000000e+00 -1.811968259829e-02 +8.673617379884e-20
POP_RHS_TRACE 234 2.3300000000e+00 1 +3.400837230000e-01 +1.510947648261e-01 +1.561251128379e-19 +1.329130260000e-01 +0.000000000000e+00 +1.818173882606e-02 +1.561251128379e-19
POP_RHS_TRACE 234 2.3300000000e+00 2 +6.599162770000e-01 -1.510947648261e-01 -1.908195823574e-19 -1.329130260000e-01 +0.000000000000e+00 -1.818173882606e-02 -1.908195823574e-19
POP_RHS_TRACE 235 2.3400000000e+00 1 +3.414105310000e-01 +1.506858900479e-01 +1.734723475977e-19 +1.324437460000e-01 +0.000000000000e+00 +1.824214404790e-02 +1.734723475977e-19
POP_RHS_TRACE 235 2.3400000000e+00 2 +6.585894690000e-01 -1.506858900479e-01 -1.734723475977e-19 -1.324437460000e-01 +0.000000000000e+00 -1.824214404790e-02 -1.734723475977e-19
POP_RHS_TRACE 236 2.3500000000e+00 1 +3.427325980000e-01 +1.502652453047e-01 -8.673617379884e-20 +1.319647240000e-01 +0.000000000000e+00 +1.830052130465e-02 -8.673617379884e-20
POP_RHS_TRACE 236 2.3500000000e+00 2 +6.572674020000e-01 -1.502652453047e-01 +8.673617379884e-20 -1.319647240000e-01 +0.000000000000e+00 -1.830052130465e-02 +8.673617379884e-20
POP_RHS_TRACE 237 2.3600000000e+00 1 +3.440498260000e-01 +1.498327126102e-01 -5.204170427930e-20 +1.314761230000e-01 +0.000000000000e+00 +1.835658961019e-02 -5.204170427930e-20
POP_RHS_TRACE 237 2.3600000000e+00 2 +6.559501740000e-01 -1.498327126102e-01 +5.421010862428e-20 -1.314761230000e-01 +0.000000000000e+00 -1.835658961019e-02 +5.421010862428e-20
POP_RHS_TRACE 238 2.3700000000e+00 2 +6.546378800000e-01 -1.493883285603e-01 +1.734723475977e-20 -1.309781080000e-01 +0.000000000000e+00 -1.841022056028e-02 +1.734723475977e-20
POP_RHS_TRACE 238 2.3700000000e+00 1 +3.453621200000e-01 +1.493883285603e-01 -5.204170427930e-20 +1.309781080000e-01 +0.000000000000e+00 +1.841022056028e-02 -5.204170427930e-20
POP_RHS_TRACE 239 2.3800000000e+00 1 +3.466693880000e-01 +1.489323007850e-01 +1.734723475977e-20 +1.304708460000e-01 +0.000000000000e+00 +1.846145478497e-02 +1.734723475977e-20
POP_RHS_TRACE 239 2.3800000000e+00 2 +6.533306120000e-01 -1.489323007850e-01 -5.095750210682e-20 -1.304708460000e-01 +0.000000000000e+00 -1.846145478497e-02 -5.095750210682e-20
POP_RHS_TRACE 240 2.3900000000e+00 2 +6.520284630000e-01 -1.484649914198e-01 -3.469446951954e-20 -1.299545020000e-01 +0.000000000000e+00 -1.851048941984e-02 -3.469446951954e-20
POP_RHS_TRACE 240 2.3900000000e+00 1 +3.479715370000e-01 +1.484649914198e-01 +3.469446951954e-20 +1.299545020000e-01 +0.000000000000e+00 +1.851048941984e-02 +3.469446951954e-20
POP_RHS_TRACE 241 2.4000000000e+00 1 +3.492684780000e-01 +1.479868600580e-01 -5.204170427930e-20 +1.294292450000e-01 +0.000000000000e+00 +1.855761505798e-02 -5.204170427930e-20
POP_RHS_TRACE 241 2.4000000000e+00 2 +6.507315220000e-01 -1.479868600580e-01 +5.204170427930e-20 -1.294292450000e-01 +0.000000000000e+00 -1.855761505798e-02 +5.204170427930e-20
POP_RHS_TRACE 242 2.4100000000e+00 1 +3.505601220000e-01 +1.474983925093e-01 +1.387778780781e-19 +1.288952430000e-01 +0.000000000000e+00 +1.860314950931e-02 +1.387778780781e-19
POP_RHS_TRACE 242 2.4100000000e+00 2 +6.494398780000e-01 -1.474983925093e-01 -6.938893903907e-20 -1.288952430000e-01 +0.000000000000e+00 -1.860314950931e-02 -6.938893903907e-20
POP_RHS_TRACE 243 2.4200000000e+00 2 +6.481536170000e-01 -1.470000264733e-01 -1.387778780781e-19 -1.283526660000e-01 +0.000000000000e+00 -1.864736047327e-02 -1.387778780781e-19
POP_RHS_TRACE 243 2.4200000000e+00 1 +3.518463830000e-01 +1.470000264733e-01 +1.040834085586e-19 +1.283526660000e-01 +0.000000000000e+00 +1.864736047327e-02 +1.040834085586e-19
POP_RHS_TRACE 244 2.4300000000e+00 2 +6.468728250000e-01 -1.464920931534e-01 -5.204170427930e-20 -1.278016840000e-01 +0.000000000000e+00 -1.869040915337e-02 -5.204170427930e-20
POP_RHS_TRACE 244 2.4300000000e+00 1 +3.531271750000e-01 +1.464920931534e-01 -6.938893903907e-20 +1.278016840000e-01 +0.000000000000e+00 +1.869040915337e-02 -6.938893903907e-20
POP_RHS_TRACE 245 2.4400000000e+00 2 +6.455975840000e-01 -1.459747862850e-01 +6.884683795283e-20 -1.272424660000e-01 +0.000000000000e+00 -1.873232028503e-02 +6.884683795283e-20
POP_RHS_TRACE 245 2.4400000000e+00 1 +3.544024160000e-01 +1.459747862850e-01 -6.938893903907e-20 +1.272424660000e-01 +0.000000000000e+00 +1.873232028503e-02 -6.938893903907e-20
POP_RHS_TRACE 246 2.4500000000e+00 1 +3.556720250000e-01 +1.454481659060e-01 +6.938893903907e-20 +1.266751840000e-01 +0.000000000000e+00 +1.877298190598e-02 +6.938893903907e-20
POP_RHS_TRACE 246 2.4500000000e+00 2 +6.443279750000e-01 -1.454481659060e-01 -5.258380536555e-20 -1.266751840000e-01 +0.000000000000e+00 -1.877298190598e-02 -5.258380536555e-20
POP_RHS_TRACE 247 2.4600000000e+00 1 +3.569359200000e-01 +1.449121879955e-01 -1.734723475977e-20 +1.261000100000e-01 +0.000000000000e+00 +1.881217799547e-02 -1.734723475977e-20
POP_RHS_TRACE 247 2.4600000000e+00 2 +6.430640800000e-01 -1.449121879955e-01 +6.938893903907e-20 -1.261000100000e-01 +0.000000000000e+00 -1.881217799547e-02 +6.938893903907e-20
POP_RHS_TRACE 248 2.4700000000e+00 2 +6.418059750000e-01 -1.443667609937e-01 -5.204170427930e-20 -1.255171170000e-01 +0.000000000000e+00 -1.884964399366e-02 -5.204170427930e-20
POP_RHS_TRACE 248 2.4700000000e+00 1 +3.581940250000e-01 +1.443667609937e-01 +1.734723475977e-20 +1.255171170000e-01 +0.000000000000e+00 +1.884964399366e-02 +1.734723475977e-20
POP_RHS_TRACE 249 2.4800000000e+00 2 +6.405537380000e-01 -1.438118052220e-01 +4.228388472693e-20 -1.249266760000e-01 +0.000000000000e+00 -1.888512922197e-02 +4.228388472693e-20
POP_RHS_TRACE 249 2.4800000000e+00 1 +3.594462620000e-01 +1.438118052220e-01 -4.336808689942e-20 +1.249266760000e-01 +0.000000000000e+00 +1.888512922197e-02 -4.336808689942e-20
POP_RHS_TRACE 250 2.4900000000e+00 2 +6.393074420000e-01 -1.432473080874e-01 +6.938893903907e-20 -1.243288600000e-01 +0.000000000000e+00 -1.891844808740e-02 +6.938893903907e-20
POP_RHS_TRACE 250 2.4900000000e+00 1 +3.606925580000e-01 +1.432473080874e-01 -6.938893903907e-20 +1.243288600000e-01 +0.000000000000e+00 +1.891844808740e-02 -6.938893903907e-20
POP_RHS_TRACE 251 2.5000000000e+00 1 +3.619328400000e-01 +1.426733611583e-01 +3.469446951954e-20 +1.237238440000e-01 +0.000000000000e+00 +1.894951715827e-02 +3.469446951954e-20
POP_RHS_TRACE 251 2.5000000000e+00 2 +6.380671600000e-01 -1.426733611583e-01 -5.204170427930e-20 -1.237238440000e-01 +0.000000000000e+00 -1.894951715827e-02 -5.204170427930e-20
POP_RHS_TRACE 252 2.5100000000e+00 2 +6.368329650000e-01 -1.420901715383e-01 +0.000000000000e+00 -1.231118010000e-01 +0.000000000000e+00 -1.897837053835e-02 +0.000000000000e+00
POP_RHS_TRACE 252 2.5100000000e+00 1 +3.631670350000e-01 +1.420901715383e-01 -6.938893903907e-20 +1.231118010000e-01 +0.000000000000e+00 +1.897837053835e-02 -6.938893903907e-20
POP_RHS_TRACE 253 2.5200000000e+00 2 +6.356049240000e-01 -1.414980481041e-01 -8.456776945387e-20 -1.224929040000e-01 +0.000000000000e+00 -1.900514410410e-02 -8.456776945387e-20
POP_RHS_TRACE 253 2.5200000000e+00 1 +3.643950760000e-01 +1.414980481041e-01 +6.505213034913e-20 +1.224929040000e-01 +0.000000000000e+00 +1.900514410410e-02 +6.505213034913e-20
POP_RHS_TRACE 254 2.5300000000e+00 1 +3.656168930000e-01 +1.408973648944e-01 -1.734723475977e-20 +1.218673280000e-01 +0.000000000000e+00 +1.903003689442e-02 -1.734723475977e-20
POP_RHS_TRACE 254 2.5300000000e+00 2 +6.343831070000e-01 -1.408973648944e-01 +1.680513367353e-20 -1.218673280000e-01 +0.000000000000e+00 -1.903003689442e-02 +1.680513367353e-20
POP_RHS_TRACE 255 2.5400000000e+00 2 +6.331675780000e-01 -1.402885166321e-01 -1.387778780781e-19 -1.212352470000e-01 +0.000000000000e+00 -1.905326963211e-02 -1.387778780781e-19
POP_RHS_TRACE 255 2.5400000000e+00 1 +3.668324220000e-01 +1.402885166321e-01 +1.214306433184e-19 +1.212352470000e-01 +0.000000000000e+00 +1.905326963211e-02 +1.214306433184e-19
POP_RHS_TRACE 256 2.5500000000e+00 1 +3.680415980000e-01 +1.396718673398e-01 +4.336808689942e-20 +1.205968360000e-01 +0.000000000000e+00 +1.907503133978e-02 +4.336808689942e-20
POP_RHS_TRACE 256 2.5500000000e+00 2 +6.319584020000e-01 -1.396718673398e-01 -6.396792817664e-20 -1.205968360000e-01 +0.000000000000e+00 -1.907503133978e-02 -6.396792817664e-20
POP_RHS_TRACE 257 2.5600000000e+00 1 +3.692443590000e-01 +1.390477150409e-01 -8.673617379884e-20 +1.199522680000e-01 +0.000000000000e+00 +1.909544704090e-02 -8.673617379884e-20
POP_RHS_TRACE 257 2.5600000000e+00 2 +6.307556410000e-01 -1.390477150409e-01 +1.214306433184e-19 -1.199522680000e-01 +0.000000000000e+00 -1.909544704090e-02 +1.214306433184e-19
POP_RHS_TRACE 258 2.5700000000e+00 1 +3.704406440000e-01 +1.384162674999e-01 -1.734723475977e-20 +1.193017190000e-01 +0.000000000000e+00 +1.911454849988e-02 -1.734723475977e-20
POP_RHS_TRACE 258 2.5700000000e+00 2 +6.295593560000e-01 -1.384162674999e-01 +1.788933584601e-20 -1.193017190000e-01 +0.000000000000e+00 -1.911454849988e-02 +1.788933584601e-20
POP_RHS_TRACE 259 2.5800000000e+00 1 +3.716303930000e-01 +1.377776420774e-01 +6.938893903907e-20 +1.186453630000e-01 +0.000000000000e+00 +1.913227907740e-02 +6.938893903907e-20
POP_RHS_TRACE 259 2.5800000000e+00 2 +6.283696070000e-01 -1.377776420774e-01 -8.673617379884e-20 -1.186453630000e-01 +0.000000000000e+00 -1.913227907740e-02 -8.673617379884e-20
POP_RHS_TRACE 260 2.5900000000e+00 1 +3.728135510000e-01 +1.371318837208e-01 -9.540979117872e-20 +1.179833740000e-01 +0.000000000000e+00 +1.914850972077e-02 -9.540979117872e-20
POP_RHS_TRACE 260 2.5900000000e+00 2 +6.271864490000e-01 -1.371318837208e-01 +1.301042606983e-19 -1.179833740000e-01 +0.000000000000e+00 -1.914850972077e-02 +1.301042606983e-19
POP_RHS_TRACE 261 2.6000000000e+00 2 +6.260099390000e-01 -1.364789960370e-01 -5.095750210682e-20 -1.173159270000e-01 +0.000000000000e+00 -1.916306903697e-02 -5.095750210682e-20
POP_RHS_TRACE 261 2.6000000000e+00 1 +3.739900610000e-01 +1.364789960370e-01 +0.000000000000e+00 +1.173159270000e-01 +0.000000000000e+00 +1.916306903697e-02 +0.000000000000e+00
POP_RHS_TRACE 262 2.6100000000e+00 1 +3.751598690000e-01 +1.358189822806e-01 +0.000000000000e+00 +1.166431950000e-01 +0.000000000000e+00 +1.917578728058e-02 +0.000000000000e+00
POP_RHS_TRACE 262 2.6100000000e+00 2 +6.248401310000e-01 -1.358189822806e-01 +0.000000000000e+00 -1.166431950000e-01 +0.000000000000e+00 -1.917578728058e-02 +0.000000000000e+00
POP_RHS_TRACE 263 2.6200000000e+00 1 +3.763229250000e-01 +1.351518792344e-01 -2.602085213965e-20 +1.159653520000e-01 +0.000000000000e+00 +1.918652723441e-02 -2.602085213965e-20
POP_RHS_TRACE 263 2.6200000000e+00 2 +6.236770750000e-01 -1.351518792344e-01 -8.673617379884e-21 -1.159653520000e-01 +0.000000000000e+00 -1.918652723441e-02 -8.673617379884e-21
POP_RHS_TRACE 264 2.6300000000e+00 2 +6.225208240000e-01 -1.344777874032e-01 -5.204170427930e-20 -1.152825730000e-01 +0.000000000000e+00 -1.919521440320e-02 -5.204170427930e-20
POP_RHS_TRACE 264 2.6300000000e+00 1 +3.774791760000e-01 +1.344777874032e-01 +1.734723475977e-20 +1.152825730000e-01 +0.000000000000e+00 +1.919521440320e-02 +1.734723475977e-20
POP_RHS_TRACE 265 2.6400000000e+00 1 +3.786285760000e-01 +1.337968827647e-01 +1.734723475977e-20 +1.145950300000e-01 +0.000000000000e+00 +1.920185276473e-02 +1.734723475977e-20
