POP_RHS_TRACE itr t a p_a REAL_Raa_RMRT IMAG_Raa_RMRT REAL_dp_a_HEOM IMAG_dp_a_HEOM REAL_R_minus_dp IMAG_R_minus_dp
POP_RHS_TRACE 637 6.3600000000e+00 2 +4.323156040000e-01 -4.709665322516e-02 -1.841862555893e-19 -4.961842850000e-02 +0.000000000000e+00 +2.521775274839e-03 -1.841862555893e-19
POP_RHS_TRACE 638 6.3700000000e+00 2 +4.318196960000e-01 -4.705941962023e-02 +1.031768715468e-18 -4.956218310000e-02 +0.000000000000e+00 +2.502763479774e-03 +1.031768715468e-18
POP_RHS_TRACE 639 6.3800000000e+00 2 +4.313243600000e-01 -4.701953396135e-02 -5.410804115413e-19 -4.950372640000e-02 +0.000000000000e+00 +2.484192438652e-03 -5.410804115413e-19
POP_RHS_TRACE 640 6.3900000000e+00 2 +4.308296210000e-01 -4.697699105929e-02 +7.488777105353e-20 -4.944307520000e-02 +0.000000000000e+00 +2.466084140709e-03 +7.488777105353e-20
POP_RHS_TRACE 641 6.4000000000e+00 2 +4.303354990000e-01 -4.693184162714e-02 -5.023942992578e-19 -4.938024650000e-02 +0.000000000000e+00 +2.448404872858e-03 -5.023942992578e-19
POP_RHS_TRACE 642 6.4100000000e+00 2 +4.298420160000e-01 -4.688418246351e-02 +3.626942140584e-20 -4.931525770000e-02 +0.000000000000e+00 +2.431075236486e-03 +3.626942140584e-20
POP_RHS_TRACE 643 6.4200000000e+00 2 +4.293491940000e-01 -4.683413610965e-02 +5.121870589193e-19 -4.924812660000e-02 +0.000000000000e+00 +2.413990490349e-03 +5.121870589193e-19
POP_RHS_TRACE 644 6.4300000000e+00 2 +4.288570540000e-01 -4.678182472688e-02 +1.532456772733e-18 -4.917887110000e-02 +0.000000000000e+00 +2.397046373119e-03 +1.532456772733e-18
POP_RHS_TRACE 645 6.4400000000e+00 2 +4.283656160000e-01 -4.672734430619e-02 -5.569601617200e-19 -4.910750980000e-02 +0.000000000000e+00 +2.380165493807e-03 -5.569601617200e-19
POP_RHS_TRACE 646 6.4500000000e+00 2 +4.278749030000e-01 -4.667074606544e-02 -1.516572257994e-18 -4.903406140000e-02 +0.000000000000e+00 +2.363315334563e-03 -1.516572257994e-18
POP_RHS_TRACE 647 6.4600000000e+00 2 +4.273849350000e-01 -4.661202880238e-02 +6.778677621934e-19 -4.895854490000e-02 +0.000000000000e+00 +2.346516097621e-03 +6.778677621934e-19
POP_RHS_TRACE 648 6.4700000000e+00 2 +4.268957320000e-01 -4.655114411407e-02 +1.307347708484e-18 -4.888097970000e-02 +0.000000000000e+00 +2.329835585925e-03 +1.307347708484e-18
POP_RHS_TRACE 649 6.4800000000e+00 2 +4.264073160000e-01 -4.648801276745e-02 +5.156418945529e-20 -4.880138560000e-02 +0.000000000000e+00 +2.313372832550e-03 +5.156418945529e-20
POP_RHS_TRACE 650 6.4900000000e+00 2 +4.259197050000e-01 -4.642254859063e-02 -7.748276236656e-19 -4.871978250000e-02 +0.000000000000e+00 +2.297233909368e-03 -7.748276236656e-19
POP_RHS_TRACE 651 6.5000000000e+00 2 +4.254329200000e-01 -4.635468341709e-02 +6.582923013868e-19 -4.863619070000e-02 +0.000000000000e+00 +2.281507282913e-03 +6.582923013868e-19
POP_RHS_TRACE 652 6.5100000000e+00 2 +4.249469810000e-01 -4.628438737587e-02 -6.518844971408e-19 -4.855063070000e-02 +0.000000000000e+00 +2.266243324134e-03 -6.518844971408e-19
POP_RHS_TRACE 653 6.5200000000e+00 2 +4.244619070000e-01 -4.621168013296e-02 -8.986850163779e-19 -4.846312350000e-02 +0.000000000000e+00 +2.251443367037e-03 -8.986850163779e-19
POP_RHS_TRACE 654 6.5300000000e+00 2 +4.239777180000e-01 -4.613662957329e-02 +2.616577418297e-19 -4.837369010000e-02 +0.000000000000e+00 +2.237060526712e-03 +2.616577418297e-19
POP_RHS_TRACE 655 6.5400000000e+00 2 +4.234944330000e-01 -4.605933944374e-02 +5.885621668886e-19 -4.828235190000e-02 +0.000000000000e+00 +2.223012456265e-03 +5.885621668886e-19
POP_RHS_TRACE 656 6.5500000000e+00 2 +4.230120710000e-01 -4.597992854658e-02 +7.658554271718e-20 -4.818913070000e-02 +0.000000000000e+00 +2.209202153423e-03 +7.658554271718e-20
POP_RHS_TRACE 657 6.5600000000e+00 2 +4.225306510000e-01 -4.589850693074e-02 +2.564109021171e-19 -4.809404820000e-02 +0.000000000000e+00 +2.195541269256e-03 +2.564109021171e-19
POP_RHS_TRACE 658 6.5700000000e+00 2 +4.220501900000e-01 -4.581515433883e-02 -8.020983787981e-19 -4.799712670000e-02 +0.000000000000e+00 +2.181972361174e-03 -8.020983787981e-19
POP_RHS_TRACE 659 6.5800000000e+00 2 +4.215707080000e-01 -4.572990686228e-02 -1.379260276310e-18 -4.789838860000e-02 +0.000000000000e+00 +2.168481737717e-03 -1.379260276310e-18
POP_RHS_TRACE 660 6.5900000000e+00 2 +4.210922230000e-01 -4.564275380170e-02 -2.898679094402e-20 -4.779785640000e-02 +0.000000000000e+00 +2.155102598302e-03 -2.898679094402e-20
POP_RHS_TRACE 661 6.6000000000e+00 2 +4.206147510000e-01 -4.555364635486e-02 +1.070382565253e-18 -4.769555300000e-02 +0.000000000000e+00 +2.141906645144e-03 +1.070382565253e-18
POP_RHS_TRACE 662 6.6100000000e+00 2 +4.201383120000e-01 -4.546251510406e-02 -4.952834576656e-19 -4.759150160000e-02 +0.000000000000e+00 +2.128986495942e-03 -4.952834576656e-19
POP_RHS_TRACE 663 6.6200000000e+00 2 +4.196629210000e-01 -4.536929203374e-02 -6.584807662175e-20 -4.748572530000e-02 +0.000000000000e+00 +2.116433266262e-03 -6.584807662175e-20
POP_RHS_TRACE 664 6.6300000000e+00 2 +4.191885970000e-01 -4.527393232519e-02 +1.980995658413e-19 -4.737824770000e-02 +0.000000000000e+00 +2.104315374809e-03 +1.980995658413e-19
POP_RHS_TRACE 665 6.6400000000e+00 2 +4.187153560000e-01 -4.517642980072e-02 -1.872241921942e-19 -4.726909240000e-02 +0.000000000000e+00 +2.092662599280e-03 -1.872241921942e-19
POP_RHS_TRACE 666 6.6500000000e+00 2 +4.182432150000e-01 -4.507682323286e-02 +4.756423848928e-19 -4.715828340000e-02 +0.000000000000e+00 +2.081460167143e-03 +4.756423848928e-19
POP_RHS_TRACE 667 6.6600000000e+00 2 +4.177721910000e-01 -4.497519175132e-02 +8.939487125393e-19 -4.704584470000e-02 +0.000000000000e+00 +2.070652948683e-03 +8.939487125393e-19
POP_RHS_TRACE 668 6.6700000000e+00 2 +4.173022980000e-01 -4.487164057955e-02 +3.435582839420e-19 -4.693180050000e-02 +0.000000000000e+00 +2.060159920446e-03 +3.435582839420e-19
POP_RHS_TRACE 669 6.6800000000e+00 2 +4.168335550000e-01 -4.476628119669e-02 -2.143606131951e-19 -4.681617530000e-02 +0.000000000000e+00 +2.049894103311e-03 -2.143606131951e-19
POP_RHS_TRACE 670 6.6900000000e+00 2 +4.163659750000e-01 -4.465921008015e-02 -1.230618103991e-19 -4.669899360000e-02 +0.000000000000e+00 +2.039783519852e-03 -1.230618103991e-19
POP_RHS_TRACE 671 6.7000000000e+00 2 +4.158995750000e-01 -4.455049177828e-02 +5.085022009009e-19 -4.658028020000e-02 +0.000000000000e+00 +2.029788421719e-03 +5.085022009009e-19
POP_RHS_TRACE 672 6.7100000000e+00 2 +4.154343690000e-01 -4.444014961839e-02 -6.677801953616e-19 -4.646006000000e-02 +0.000000000000e+00 +2.019910381613e-03 -6.677801953616e-19
POP_RHS_TRACE 673 6.7200000000e+00 2 +4.149703730000e-01 -4.432816688869e-02 -1.333891471119e-18 -4.633835790000e-02 +0.000000000000e+00 +2.010191011306e-03 -1.333891471119e-18
POP_RHS_TRACE 674 6.7300000000e+00 2 +4.145076020000e-01 -4.421449732921e-02 -6.593385690564e-19 -4.621519920000e-02 +0.000000000000e+00 +2.000701870788e-03 -6.593385690564e-19
POP_RHS_TRACE 675 6.7400000000e+00 2 +4.140460690000e-01 -4.409908263726e-02 -1.644825817877e-19 -4.609060920000e-02 +0.000000000000e+00 +1.991526562737e-03 -1.644825817877e-19
POP_RHS_TRACE 676 6.7500000000e+00 2 +4.135857900000e-01 -4.398187270285e-02 -2.992900921872e-19 -4.596461330000e-02 +0.000000000000e+00 +1.982740597146e-03 -2.992900921872e-19
POP_RHS_TRACE 677 6.7600000000e+00 2 +4.131267770000e-01 -4.386284329938e-02 +7.547555897936e-19 -4.583723700000e-02 +0.000000000000e+00 +1.974393700618e-03 +7.547555897936e-19
POP_RHS_TRACE 678 6.7700000000e+00 2 +4.126690450000e-01 -4.374200745186e-02 -3.670992486052e-19 -4.570850600000e-02 +0.000000000000e+00 +1.966498548142e-03 -3.670992486052e-19
POP_RHS_TRACE 679 6.7800000000e+00 2 +4.122126070000e-01 -4.361941781288e-02 -1.432033836908e-18 -4.557844620000e-02 +0.000000000000e+00 +1.959028387120e-03 -1.432033836908e-18
POP_RHS_TRACE 680 6.7900000000e+00 2 +4.117574760000e-01 -4.349515952863e-02 +1.448460551995e-18 -4.544708320000e-02 +0.000000000000e+00 +1.951923671373e-03 +1.448460551995e-18
POP_RHS_TRACE 681 6.8000000000e+00 2 +4.113036650000e-01 -4.336933529979e-02 +6.895739560478e-19 -4.531444310000e-02 +0.000000000000e+00 +1.945107800209e-03 +6.895739560478e-19
POP_RHS_TRACE 682 6.8100000000e+00 2 +4.108511870000e-01 -4.324204685049e-02 -1.498784102880e-19 -4.518055200000e-02 +0.000000000000e+00 +1.938505149508e-03 -1.498784102880e-19
POP_RHS_TRACE 683 6.8200000000e+00 2 +4.104000540000e-01 -4.311337692937e-02 +8.017708152755e-19 -4.504543600000e-02 +0.000000000000e+00 +1.932059070625e-03 +8.017708152755e-19
POP_RHS_TRACE 684 6.8300000000e+00 2 +4.099502790000e-01 -4.298337606672e-02 +8.743380469258e-19 -4.490912120000e-02 +0.000000000000e+00 +1.925745133280e-03 +8.743380469258e-19
POP_RHS_TRACE 685 6.8400000000e+00 2 +4.095018720000e-01 -4.285205748080e-02 +5.256742718942e-19 -4.477163390000e-02 +0.000000000000e+00 +1.919576419197e-03 +5.256742718942e-19
POP_RHS_TRACE 686 6.8500000000e+00 2 +4.090548460000e-01 -4.271940087605e-02 +1.003024321531e-18 -4.463300050000e-02 +0.000000000000e+00 +1.913599623948e-03 +1.003024321531e-18
POP_RHS_TRACE 687 6.8600000000e+00 2 +4.086092120000e-01 -4.258536431754e-02 -6.621114604494e-19 -4.449324730000e-02 +0.000000000000e+00 +1.907882982462e-03 -6.621114604494e-19
POP_RHS_TRACE 688 6.8700000000e+00 2 +4.081649810000e-01 -4.244990103681e-02 -1.196793993912e-18 -4.435240070000e-02 +0.000000000000e+00 +1.902499663191e-03 -1.196793993912e-18
POP_RHS_TRACE 689 6.8800000000e+00 2 +4.077221640000e-01 -4.231297716106e-02 -2.612726065365e-20 -4.421048730000e-02 +0.000000000000e+00 +1.897510138938e-03 -2.612726065365e-20
POP_RHS_TRACE 690 6.8900000000e+00 2 +4.072807710000e-01 -4.217458583538e-02 -4.097998338375e-20 -4.406753350000e-02 +0.000000000000e+00 +1.892947664624e-03 -4.097998338375e-20
POP_RHS_TRACE 691 6.9000000000e+00 2 +4.068408130000e-01 -4.203475510506e-02 -5.961645522880e-19 -4.392356590000e-02 +0.000000000000e+00 +1.888810794939e-03 -5.961645522880e-19
POP_RHS_TRACE 692 6.9100000000e+00 2 +4.064023000000e-01 -4.189354682259e-02 -2.963290502921e-19 -4.377861100000e-02 +0.000000000000e+00 +1.885064177412e-03 -2.963290502921e-19
POP_RHS_TRACE 693 6.9200000000e+00 2 +4.059652410000e-01 -4.175104791808e-02 -9.180333333883e-19 -4.363269550000e-02 +0.000000000000e+00 +1.881647581922e-03 -9.180333333883e-19
POP_RHS_TRACE 694 6.9300000000e+00 2 +4.055296460000e-01 -4.160735567552e-02 -8.901925184649e-19 -4.348584580000e-02 +0.000000000000e+00 +1.878490124476e-03 -8.901925184649e-19
POP_RHS_TRACE 695 6.9400000000e+00 2 +4.050955240000e-01 -4.146256085897e-02 +3.117172897508e-19 -4.333808870000e-02 +0.000000000000e+00 +1.875527841033e-03 +3.117172897508e-19
POP_RHS_TRACE 696 6.9500000000e+00 2 +4.046628840000e-01 -4.131673263452e-02 -7.226458280778e-19 -4.318945070000e-02 +0.000000000000e+00 +1.872718065484e-03 -7.226458280778e-19
POP_RHS_TRACE 697 6.9600000000e+00 2 +4.042317350000e-01 -4.116990912284e-02 +4.901045129377e-19 -4.303995840000e-02 +0.000000000000e+00 +1.870049277159e-03 +4.901045129377e-19
POP_RHS_TRACE 698 6.9700000000e+00 2 +4.038020850000e-01 -4.102209532398e-02 +1.357962526206e-18 -4.288963840000e-02 +0.000000000000e+00 +1.867543076021e-03 +1.357962526206e-18
POP_RHS_TRACE 699 6.9800000000e+00 2 +4.033739420000e-01 -4.087326914881e-02 -1.031359360327e-18 -4.273851720000e-02 +0.000000000000e+00 +1.865248051187e-03 -1.031359360327e-18
POP_RHS_TRACE 700 6.9900000000e+00 2 +4.029473150000e-01 -4.072339379223e-02 -1.316377840708e-18 -4.258662140000e-02 +0.000000000000e+00 +1.863227607767e-03 -1.316377840708e-18
POP_RHS_TRACE 701 7.0000000000e+00 2 +4.025222100000e-01 -4.057243344329e-02 -1.199050311013e-18 -4.243397760000e-02 +0.000000000000e+00 +1.861544156710e-03 -1.199050311013e-18
POP_RHS_TRACE 702 7.0100000000e+00 2 +4.020986350000e-01 -4.042036830378e-02 -7.523819784823e-19 -4.228061220000e-02 +0.000000000000e+00 +1.860243896225e-03 -7.523819784823e-19
POP_RHS_TRACE 703 7.0200000000e+00 2 +4.016765980000e-01 -4.026720582384e-02 -8.240055624898e-19 -4.212655170000e-02 +0.000000000000e+00 +1.859345876160e-03 -8.240055624898e-19
POP_RHS_TRACE 704 7.0300000000e+00 2 +4.012561040000e-01 -4.011298503372e-02 -1.036392258046e-18 -4.197182240000e-02 +0.000000000000e+00 +1.858837366282e-03 -1.036392258046e-18
POP_RHS_TRACE 705 7.0400000000e+00 2 +4.008371610000e-01 -3.995777318875e-02 +2.355843471775e-21 -4.181645070000e-02 +0.000000000000e+00 +1.858677511251e-03 +2.355843471775e-21
POP_RHS_TRACE 706 7.0500000000e+00 2 +4.004197750000e-01 -3.980165594518e-02 -1.708067084429e-19 -4.166046300000e-02 +0.000000000000e+00 +1.858807054819e-03 -1.708067084429e-19
POP_RHS_TRACE 707 7.0600000000e+00 2 +4.000039520000e-01 -3.964472314575e-02 +3.992902063700e-19 -4.150388540000e-02 +0.000000000000e+00 +1.859162254252e-03 +3.992902063700e-19
POP_RHS_TRACE 708 7.0700000000e+00 2 +3.995896970000e-01 -3.948705388821e-02 -1.700110599553e-19 -4.134674410000e-02 +0.000000000000e+00 +1.859690211790e-03 -1.700110599553e-19
POP_RHS_TRACE 709 7.0800000000e+00 2 +3.991770170000e-01 -3.932870438291e-02 +6.109550710361e-19 -4.118906530000e-02 +0.000000000000e+00 +1.860360917086e-03 +6.109550710361e-19
POP_RHS_TRACE 710 7.0900000000e+00 2 +3.987659160000e-01 -3.916970147298e-02 -1.116309022526e-18 -4.103087490000e-02 +0.000000000000e+00 +1.861173427019e-03 -1.116309022526e-18
POP_RHS_TRACE 711 7.1000000000e+00 2 +3.983564000000e-01 -3.901004342903e-02 +1.511447576314e-20 -4.087219900000e-02 +0.000000000000e+00 +1.862155570973e-03 +1.511447576314e-20
POP_RHS_TRACE 712 7.1100000000e+00 2 +3.979484720000e-01 -3.884970741887e-02 +4.438890718465e-19 -4.071306330000e-02 +0.000000000000e+00 +1.863355881134e-03 +4.438890718465e-19
POP_RHS_TRACE 713 7.1200000000e+00 2 +3.975421380000e-01 -3.868866178573e-02 -2.077041055174e-18 -4.055349360000e-02 +0.000000000000e+00 +1.864831814273e-03 -2.077041055174e-18
POP_RHS_TRACE 714 7.1300000000e+00 2 +3.971374020000e-01 -3.852688055809e-02 +3.610784987115e-19 -4.039351570000e-02 +0.000000000000e+00 +1.866635141907e-03 +3.610784987115e-19
POP_RHS_TRACE 715 7.1400000000e+00 2 +3.967342680000e-01 -3.836435600307e-02 -7.551068437690e-19 -4.023315510000e-02 +0.000000000000e+00 +1.868799096934e-03 -7.551068437690e-19
POP_RHS_TRACE 716 7.1500000000e+00 2 +3.963327390000e-01 -3.820110693778e-02 +1.115571111245e-18 -4.007243720000e-02 +0.000000000000e+00 +1.871330262223e-03 +1.115571111245e-18
POP_RHS_TRACE 717 7.1600000000e+00 2 +3.959328190000e-01 -3.803718001047e-02 -1.685708326297e-18 -3.991138750000e-02 +0.000000000000e+00 +1.874207489526e-03 -1.685708326297e-18
POP_RHS_TRACE 718 7.1700000000e+00 2 +3.955345110000e-01 -3.787264497704e-02 -1.413614145941e-18 -3.975003110000e-02 +0.000000000000e+00 +1.877386122959e-03 -1.413614145941e-18
POP_RHS_TRACE 719 7.1800000000e+00 2 +3.951378190000e-01 -3.770758386834e-02 -2.246910071675e-19 -3.958839320000e-02 +0.000000000000e+00 +1.880809331657e-03 -2.246910071675e-19
POP_RHS_TRACE 720 7.1900000000e+00 2 +3.947427440000e-01 -3.754207769467e-02 -7.695406491496e-19 -3.942649890000e-02 +0.000000000000e+00 +1.884421205334e-03 -7.695406491496e-19
POP_RHS_TRACE 721 7.2000000000e+00 2 +3.943492890000e-01 -3.737619350673e-02 -5.637937323708e-19 -3.926437300000e-02 +0.000000000000e+00 +1.888179493268e-03 -5.637937323708e-19
POP_RHS_TRACE 722 7.2100000000e+00 2 +3.939574560000e-01 -3.720997499229e-02 +1.052204907333e-18 -3.910204020000e-02 +0.000000000000e+00 +1.892065207706e-03 +1.052204907333e-18
POP_RHS_TRACE 723 7.2200000000e+00 2 +3.935672480000e-01 -3.704343880049e-02 -4.098777211640e-19 -3.893952510000e-02 +0.000000000000e+00 +1.896086299505e-03 -4.098777211640e-19
POP_RHS_TRACE 724 7.2300000000e+00 2 +3.931786660000e-01 -3.687657727009e-02 -1.129758019756e-18 -3.877685230000e-02 +0.000000000000e+00 +1.900275029909e-03 -1.129758019756e-18
POP_RHS_TRACE 725 7.2400000000e+00 2 +3.927917110000e-01 -3.670936725993e-02 +1.352950771224e-18 -3.861404600000e-02 +0.000000000000e+00 +1.904678740066e-03 +1.352950771224e-18
POP_RHS_TRACE 726 7.2500000000e+00 2 +3.924063850000e-01 -3.654178210814e-02 +1.526134862922e-18 -3.845113040000e-02 +0.000000000000e+00 +1.909348291855e-03 +1.526134862922e-18
POP_RHS_TRACE 727 7.2600000000e+00 2 +3.920226880000e-01 -3.637380452084e-02 +1.936399704612e-18 -3.828812960000e-02 +0.000000000000e+00 +1.914325079159e-03 +1.936399704612e-18
POP_RHS_TRACE 728 7.2700000000e+00 2 +3.916406220000e-01 -3.620543695483e-02 -6.272836163279e-19 -3.812506740000e-02 +0.000000000000e+00 +1.919630445172e-03 -6.272836163279e-19
POP_RHS_TRACE 729 7.2800000000e+00 2 +3.912601870000e-01 -3.603670692112e-02 +4.991498983721e-20 -3.796196760000e-02 +0.000000000000e+00 +1.925260678884e-03 +4.991498983721e-20
POP_RHS_TRACE 730 7.2900000000e+00 2 +3.908813830000e-01 -3.586766640798e-02 +1.108377220719e-18 -3.779885360000e-02 +0.000000000000e+00 +1.931187192021e-03 +1.108377220719e-18
POP_RHS_TRACE 731 7.3000000000e+00 2 +3.905042100000e-01 -3.569838514030e-02 -1.023398110890e-19 -3.763574880000e-02 +0.000000000000e+00 +1.937363659698e-03 -1.023398110890e-19
POP_RHS_TRACE 732 7.3100000000e+00 2 +3.901286680000e-01 -3.552893966266e-02 +6.735794593746e-19 -3.747267650000e-02 +0.000000000000e+00 +1.943736837335e-03 +6.735794593746e-19
POP_RHS_TRACE 733 7.3200000000e+00 2 +3.897547560000e-01 -3.535940122879e-02 +1.398848773483e-19 -3.730965970000e-02 +0.000000000000e+00 +1.950258471214e-03 +1.398848773483e-19
POP_RHS_TRACE 734 7.3300000000e+00 2 +3.893824750000e-01 -3.518982447256e-02 -5.265184593401e-19 -3.714672120000e-02 +0.000000000000e+00 +1.956896727444e-03 -5.265184593401e-19
POP_RHS_TRACE 735 7.3400000000e+00 2 +3.890118220000e-01 -3.502024089667e-02 -9.513905496424e-19 -3.698388370000e-02 +0.000000000000e+00 +1.963642803328e-03 -9.513905496424e-19
POP_RHS_TRACE 736 7.3500000000e+00 2 +3.886427970000e-01 -3.485065747493e-02 -7.498520962097e-19 -3.682116960000e-02 +0.000000000000e+00 +1.970512125073e-03 -7.498520962097e-19
POP_RHS_TRACE 737 7.3600000000e+00 2 +3.882753980000e-01 -3.468106134626e-02 +9.845009021144e-19 -3.665860130000e-02 +0.000000000000e+00 +1.977539953744e-03 +9.845009021144e-19
POP_RHS_TRACE 738 7.3700000000e+00 2 +3.879096250000e-01 -3.451142918357e-02 -1.157172605054e-18 -3.649620090000e-02 +0.000000000000e+00 +1.984771716429e-03 -1.157172605054e-18
POP_RHS_TRACE 739 7.3800000000e+00 2 +3.875454740000e-01 -3.434173907440e-02 +9.757653454503e-19 -3.633399020000e-02 +0.000000000000e+00 +1.992251125596e-03 +9.757653454503e-19
POP_RHS_TRACE 740 7.3900000000e+00 2 +3.871829450000e-01 -3.417198150754e-02 +1.708503835792e-19 -3.617199100000e-02 +0.000000000000e+00 +2.000009492459e-03 +1.708503835792e-19
POP_RHS_TRACE 741 7.4000000000e+00 2 +3.868220350000e-01 -3.400216751684e-02 -7.902204622485e-19 -3.601022480000e-02 +0.000000000000e+00 +2.008057283159e-03 -7.902204622485e-19
POP_RHS_TRACE 742 7.4100000000e+00 2 +3.864627410000e-01 -3.383233154568e-02 -9.015825969764e-19 -3.584871280000e-02 +0.000000000000e+00 +2.016381254316e-03 -9.015825969764e-19
POP_RHS_TRACE 743 7.4200000000e+00 2 +3.861050600000e-01 -3.366252861345e-02 -1.606975025663e-19 -3.568747620000e-02 +0.000000000000e+00 +2.024947586547e-03 -1.606975025663e-19
POP_RHS_TRACE 744 7.4300000000e+00 2 +3.857489910000e-01 -3.349282657375e-02 +6.457929405866e-19 -3.552653580000e-02 +0.000000000000e+00 +2.033709226250e-03 +6.457929405866e-19
POP_RHS_TRACE 745 7.4400000000e+00 2 +3.853945300000e-01 -3.332329503951e-02 -5.469990542603e-19 -3.536591220000e-02 +0.000000000000e+00 +2.042617160492e-03 -5.469990542603e-19
POP_RHS_TRACE 746 7.4500000000e+00 2 +3.850416730000e-01 -3.315399440542e-02 +3.480974540970e-19 -3.520562600000e-02 +0.000000000000e+00 +2.051631594580e-03 +3.480974540970e-19
POP_RHS_TRACE 747 7.4600000000e+00 2 +3.846904170000e-01 -3.298496659914e-02 +8.618826259598e-19 -3.504569740000e-02 +0.000000000000e+00 +2.060730800861e-03 +8.618826259598e-19
POP_RHS_TRACE 748 7.4700000000e+00 2 +3.843407590000e-01 -3.281623103640e-02 -1.446370299674e-18 -3.488614630000e-02 +0.000000000000e+00 +2.069915263602e-03 -1.446370299674e-18
POP_RHS_TRACE 749 7.4800000000e+00 2 +3.839926940000e-01 -3.264778543128e-02 +5.114520593142e-19 -3.472699260000e-02 +0.000000000000e+00 +2.079207168721e-03 +5.114520593142e-19
POP_RHS_TRACE 750 7.4900000000e+00 2 +3.836462190000e-01 -3.247961223481e-02 +8.263896293641e-19 -3.456825580000e-02 +0.000000000000e+00 +2.088643565186e-03 +8.263896293641e-19
POP_RHS_TRACE 751 7.5000000000e+00 2 +3.833013290000e-01 -3.231168843761e-02 -1.356150702880e-19 -3.440995510000e-02 +0.000000000000e+00 +2.098266662388e-03 -1.356150702880e-19
POP_RHS_TRACE 752 7.5100000000e+00 2 +3.829580200000e-01 -3.214399657583e-02 -4.419434106969e-19 -3.425210990000e-02 +0.000000000000e+00 +2.108113324171e-03 -4.419434106969e-19
POP_RHS_TRACE 753 7.5200000000e+00 2 +3.826162870000e-01 -3.197653437085e-02 -2.370315823773e-19 -3.409473870000e-02 +0.000000000000e+00 +2.118204329147e-03 -2.370315823773e-19
POP_RHS_TRACE 754 7.5300000000e+00 2 +3.822761250000e-01 -3.180932037611e-02 -2.759426877874e-19 -3.393786040000e-02 +0.000000000000e+00 +2.128540023892e-03 -2.759426877874e-19
POP_RHS_TRACE 755 7.5400000000e+00 2 +3.819375300000e-01 -3.164239433420e-02 +9.947777278703e-19 -3.378149330000e-02 +0.000000000000e+00 +2.139098965796e-03 +9.947777278703e-19
POP_RHS_TRACE 756 7.5500000000e+00 2 +3.816004950000e-01 -3.147581267042e-02 -7.271592563721e-19 -3.362565550000e-02 +0.000000000000e+00 +2.149842829578e-03 -7.271592563721e-19
POP_RHS_TRACE 757 7.5600000000e+00 2 +3.812650170000e-01 -3.130963946740e-02 -1.057471400857e-18 -3.347036490000e-02 +0.000000000000e+00 +2.160725432603e-03 -1.057471400857e-18
POP_RHS_TRACE 758 7.5700000000e+00 2 +3.809310880000e-01 -3.114393608187e-02 +1.559033622593e-20 -3.331563920000e-02 +0.000000000000e+00 +2.171703118133e-03 +1.559033622593e-20
POP_RHS_TRACE 759 7.5800000000e+00 2 +3.805987040000e-01 -3.097875090748e-02 +1.502521635760e-19 -3.316149580000e-02 +0.000000000000e+00 +2.182744892517e-03 +1.502521635760e-19
POP_RHS_TRACE 760 7.5900000000e+00 2 +3.802678580000e-01 -3.081411282373e-02 -4.622278976374e-19 -3.300795190000e-02 +0.000000000000e+00 +2.193839076267e-03 -4.622278976374e-19
POP_RHS_TRACE 761 7.6000000000e+00 2 +3.799385450000e-01 -3.065002918026e-02 -9.442346101632e-20 -3.285502430000e-02 +0.000000000000e+00 +2.204995119741e-03 -9.442346101632e-20
POP_RHS_TRACE 762 7.6100000000e+00 2 +3.796107580000e-01 -3.048648901065e-02 -1.976932811942e-18 -3.270272980000e-02 +0.000000000000e+00 +2.216240789352e-03 -1.976932811942e-18
POP_RHS_TRACE 763 7.6200000000e+00 2 +3.792844900000e-01 -3.032347070862e-02 -4.847607938317e-19 -3.255108480000e-02 +0.000000000000e+00 +2.227614091379e-03 -4.847607938317e-19
POP_RHS_TRACE 764 7.6300000000e+00 2 +3.789597360000e-01 -3.016095208529e-02 +3.125783847684e-19 -3.240010530000e-02 +0.000000000000e+00 +2.239153214712e-03 +3.125783847684e-19
POP_RHS_TRACE 765 7.6400000000e+00 2 +3.786364880000e-01 -2.999892064503e-02 +9.816251590840e-20 -3.224980740000e-02 +0.000000000000e+00 +2.250886754974e-03 +9.816251590840e-20
POP_RHS_TRACE 766 7.6500000000e+00 2 +3.783147400000e-01 -2.983738097327e-02 -6.981455986018e-19 -3.210020660000e-02 +0.000000000000e+00 +2.262825626733e-03 -6.981455986018e-19
POP_RHS_TRACE 767 7.6600000000e+00 2 +3.779944840000e-01 -2.967635826767e-02 -9.062259257141e-19 -3.195131840000e-02 +0.000000000000e+00 +2.274960132334e-03 -9.062259257141e-19
POP_RHS_TRACE 768 7.6700000000e+00 2 +3.776757130000e-01 -2.951589630902e-02 +2.219979188513e-18 -3.180315790000e-02 +0.000000000000e+00 +2.287261590981e-03 +2.219979188513e-18
POP_RHS_TRACE 769 7.6800000000e+00 2 +3.773584210000e-01 -2.935605112799e-02 -1.441297564937e-18 -3.165573980000e-02 +0.000000000000e+00 +2.299688672015e-03 -1.441297564937e-18
POP_RHS_TRACE 770 7.6900000000e+00 2 +3.770425990000e-01 -2.919688151861e-02 -1.717802007622e-19 -3.150907900000e-02 +0.000000000000e+00 +2.312197481388e-03 -1.717802007622e-19
POP_RHS_TRACE 771 7.7000000000e+00 2 +3.767282390000e-01 -2.903843876000e-02 -1.811292739780e-18 -3.136318960000e-02 +0.000000000000e+00 +2.324750840001e-03 -1.811292739780e-18
